Trial_Nr,Trial_Id,answer,cue,reaction_time,target,target_pos_match,XGazeError,End_Time,Exp_Subject_Id,Is_Fullscreen,Start_Time,label,target_pos,target_match,accuracy,error
15,80,L,valid,342,bicchiere,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
19,18,A,valid,405,telefono,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
21,20,A,valid,324,uva,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
31,4,A,valid,340,cervo,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
41,15,A,valid,334,rasoio,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
52,84,L,valid,265,coniglio,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
56,9,A,valid,176,melone,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
57,86,L,valid,319,mandorla,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
60,79,L,valid,333,banana,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
70,5,A,valid,306,chiave,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
87,88,L,valid,316,mucca,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
102,17,A,valid,309,telecomando,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
105,16,A,valid,319,tartaruga,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
108,6,A,valid,332,coniglio,left_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,match,1,12.5
117,85,L,valid,177,frullatore,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
143,94,L,valid,319,tartaruga,right_match,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,match,1,12.5
11,244,L,valid,569,mucca,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
12,254,L,valid,430,uva,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
16,158,A,valid,333,bicchiere,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
44,252,L,valid,335,telefono,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
46,243,L,valid,319,melone,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
51,162,A,valid,422,coniglio,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
54,240,L,valid,310,coniglio,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
59,172,A,valid,415,tartaruga,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
64,237,L,valid,257,cane,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
75,251,L,valid,396,telecomando,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
86,235,L,valid,332,banana,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
88,175,A,valid,375,termometro,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
92,250,L,valid,411,tartaruga,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
97,236,L,valid,499,bicchiere,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
98,245,L,valid,361,occhiali,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
99,174,A,valid,336,telefono,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
106,247,L,valid,354,pistola,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
125,242,L,valid,330,mandorla,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
126,241,L,valid,317,frullatore,right_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,right,mismatch,1,15.27777777777778
128,161,A,valid,346,chiave,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
130,169,A,valid,319,pistola,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
139,171,A,valid,326,rasoio,left_mismatch,58.0273509,2021-12-20T13:17:57Z,339291,TRUE,2021-12-20T13:01:23Z,word,left,mismatch,1,15.27777777777778
8,47,A,invalid,562,mandorla,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
15,41,A,invalid,594,bicchiere,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
35,53,A,invalid,482,pomodoro,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
51,50,A,invalid,545,occhiali,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
52,52,A,invalid,524,pistola,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
71,134,L,invalid,434,telecomando,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,9.027777777777777
80,127,L,invalid,410,mucca,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,9.027777777777777
102,121,L,invalid,469,cervo,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,9.027777777777777
111,125,L,invalid,584,mandorla,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,9.027777777777777
113,48,A,invalid,429,melone,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
132,42,A,invalid,362,cane,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
137,137,L,invalid,574,uva,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,9.027777777777777
143,59,A,invalid,600,uva,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,9.027777777777777
2,287,L,invalid,527,pomodoro,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
14,284,L,invalid,635,occhiali,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
24,285,L,invalid,572,pinza,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
48,205,A,invalid,641,mucca,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
49,275,L,invalid,495,bicchiere,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
53,280,L,invalid,548,frullatore,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
54,199,A,invalid,538,cervo,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
56,274,L,invalid,561,banana,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
60,290,L,invalid,445,telecomando,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
64,209,A,invalid,554,pomodoro,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
74,289,L,invalid,503,tartaruga,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
77,215,A,invalid,480,uva,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
92,278,L,invalid,491,chiave,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
97,203,A,invalid,607,mandorla,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
103,204,A,invalid,535,melone,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
134,292,L,invalid,533,termometro,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
135,288,L,invalid,483,rasoio,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
10,15,A,valid,437,rasoio,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
31,4,A,valid,502,cervo,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
36,87,L,valid,480,melone,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
38,13,A,valid,734,pistola,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
39,84,L,valid,361,coniglio,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
45,95,L,valid,336,telecomando,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
47,11,A,valid,866,occhiali,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
55,79,L,valid,493,banana,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
65,7,A,valid,421,frullatore,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
100,20,A,valid,429,uva,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
107,96,L,valid,559,telefono,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
108,10,A,valid,364,mucca,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
119,19,A,valid,590,termometro,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
120,93,L,valid,580,rasoio,right_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,match,1,11.805555555555555
121,18,A,valid,506,telefono,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
123,3,A,valid,512,cane,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
142,16,A,valid,653,tartaruga,left_match,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,match,1,11.805555555555555
3,171,A,valid,480,rasoio,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
4,173,A,valid,404,telecomando,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
6,242,L,valid,265,mandorla,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
9,172,A,valid,491,tartaruga,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
20,236,L,valid,489,bicchiere,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
28,176,A,valid,499,uva,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
30,243,L,valid,496,melone,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
40,175,A,valid,510,termometro,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
41,254,L,valid,333,uva,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
44,235,L,valid,464,banana,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
76,238,L,valid,459,cervo,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
84,163,A,valid,680,frullatore,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
86,157,A,valid,469,banana,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
96,248,L,valid,298,pomodoro,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
101,252,L,valid,498,telefono,right_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,right,mismatch,1,11.805555555555555
110,164,A,valid,417,mandorla,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
128,161,A,valid,360,chiave,left_mismatch,181.405894,2021-12-20T13:17:57Z,339297,TRUE,2021-12-20T13:01:43Z,word,left,mismatch,1,11.805555555555555
24,56,A,invalid,347,telecomando,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
29,137,L,invalid,332,uva,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
32,124,L,invalid,383,frullatore,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
46,121,L,invalid,400,cervo,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
63,132,L,invalid,400,rasoio,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
68,49,A,invalid,344,mucca,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
74,119,L,invalid,419,bicchiere,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
77,130,L,invalid,434,pistola,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
78,127,L,invalid,335,mucca,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
87,40,A,invalid,380,banana,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
97,55,A,invalid,414,tartaruga,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
99,59,A,invalid,465,uva,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
100,53,A,invalid,347,pomodoro,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
134,125,L,invalid,464,mandorla,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,10.416666666666668
138,57,A,invalid,348,telefono,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,10.416666666666668
10,278,L,invalid,468,chiave,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
20,280,L,invalid,397,frullatore,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
27,286,L,invalid,435,pistola,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
45,288,L,invalid,389,rasoio,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
51,285,L,invalid,351,pinza,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
56,292,L,invalid,349,termometro,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
57,202,A,invalid,420,frullatore,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
61,293,L,invalid,589,uva,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
79,201,A,invalid,349,coniglio,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
83,274,L,invalid,474,banana,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
88,276,L,invalid,371,cane,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
105,204,A,invalid,356,melone,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
123,213,A,invalid,427,telefono,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
133,281,L,invalid,303,mandorla,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,11.11111111111111
137,200,A,invalid,304,chiave,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
141,215,A,invalid,300,uva,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,11.11111111111111
1,4,A,valid,205,cervo,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
2,95,L,valid,143,telecomando,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
21,14,A,valid,415,pomodoro,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
22,84,L,valid,413,coniglio,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
30,16,A,valid,202,tartaruga,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
31,7,A,valid,349,frullatore,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
37,1,A,valid,344,banana,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
38,2,A,valid,342,bicchiere,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
44,3,A,valid,327,cane,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
50,8,A,valid,484,mandorla,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
55,96,L,valid,565,telefono,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
60,98,L,valid,346,uva,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
67,92,L,valid,359,pomodoro,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
76,90,L,valid,524,pinza,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
80,88,L,valid,312,mucca,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
82,80,L,valid,393,bicchiere,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
84,97,L,valid,360,termometro,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
103,91,L,valid,361,pistola,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
110,93,L,valid,243,rasoio,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
116,18,A,valid,417,telefono,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
128,89,L,valid,350,occhiali,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
132,9,A,valid,386,melone,left_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,match,1,15.97222222222222
139,82,L,valid,331,cervo,right_match,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,match,1,15.97222222222222
8,253,L,valid,478,termometro,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
11,236,L,valid,361,bicchiere,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
17,159,A,valid,402,cane,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
26,246,L,valid,350,pinza,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
28,175,A,valid,355,termometro,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
33,165,A,valid,379,melone,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
35,162,A,valid,365,coniglio,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
40,238,L,valid,448,cervo,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
41,254,L,valid,316,uva,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
65,176,A,valid,347,uva,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
69,166,A,valid,341,mucca,left_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,left,mismatch,1,14.583333333333334
86,247,L,valid,377,pistola,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
89,237,L,valid,352,cane,right_mismatch,16.38642907,2021-12-20T13:19:08Z,339299,TRUE,2021-12-20T13:01:48Z,word,right,mismatch,1,14.583333333333334
